,Job_Title,Queried_Salary,Job_Type,Skill,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Company_Revenue,Company_Employees,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
2544,Junior Data Analyst,<80000,data_analyst,['SQL'],ThirdLove,47.0,4.0,12.0,,Less than 10000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2545,Data Analyst,<80000,data_analyst,"['Time Management', 'SQL']",Optimove,,,2.0,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,Data Analyst,<80000,data_analyst,['SQL'],Commonwealth of Massachusetts,353.0,3.9000000953674316,7.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2547,Data Analyst,<80000,data_analyst,['Tableau'],Ace Technologies,16.0,4.099999904632568,2.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2548,Production Data Analyst,<80000,data_analyst,['SQL'],Wunderman,197.0,3.9000000953674316,5.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,Data Analyst,<80000,data_analyst,['Tableau'],Ace Technologies,16.0,4.099999904632568,4.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2550,Research Data Analyst 2,<80000,data_analyst,"['Microsoft Powerpoint', 'R', 'Microsoft Office']",UC DAVIS HEALTH SYSTEM,196.0,4.099999904632568,1.0,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2551,Loyalty Data Analyst,<80000,data_analyst,"['Visual Basic', 'Marketing', 'SAS', 'SQL', 'Microsoft Office']",Safeway Corp.,190.0,3.5,5.0,,,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2552,XTO Land Data Analyst,<80000,data_analyst,"['Microsoft Office', 'Microsoft Access']",ExxonMobil,2234.0,4.0,5.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2553,Junior Data Analyst,<80000,data_analyst,['SQL'],ThirdLove,47.0,4.0,30.0,,Less than 10000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2554,Marketing Data Analyst,<80000,data_analyst,,Kaiser Permanente,8164.0,4.199999809265137,14.0,,10000+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2555,Data Analyst,<80000,data_analyst,['SPSS'],Columbia University,830.0,4.099999904632568,2.0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2556,System Data Analyst,<80000,data_analyst,,Bryant & Stratton College,367.0,3.9000000953674316,16.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2557,Business Data Analyst,<80000,data_analyst,"['Survey Design', 'Microsoft Powerpoint']",University of Utah,430.0,4.199999809265137,1.0,,10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2558,"Data Analyst, Profiles",<80000,data_analyst,"['Project Management', 'R', 'SQL', 'HTML5', 'Excel', 'Python']",Bloomberg,671.0,3.9000000953674316,1.0,,10000+,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2559,eDiscovery Data Analyst,<80000,data_analyst,"['Machine Learning', 'Hadoop', 'Solr', 'Microsoft Office', 'HBase']",Servient Inc,,,1.0,,,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,Data Analyst (c/o 2019 Seniors!),<80000,data_analyst,"['R', 'Python']",HopJump,,,30.0,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2561,Space Data Analyst,<80000,data_analyst,,JLL,1887.0,3.799999952316284,1.0,,10000+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2562,Data Analyst,<80000,data_analyst,"['Excel', 'SQL']",Colliers International,410.0,3.9000000953674316,4.0,,10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2563,Data Analyst,<80000,data_analyst,,Ace Technologies,16.0,4.099999904632568,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2564,Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'Data Analysis', 'Excel']",Freedom Forever,26.0,3.5,21.0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,Research Data Analyst 3,<80000,data_analyst,"['Machine Learning', 'R']",UC DAVIS HEALTH SYSTEM,196.0,4.099999904632568,1.0,,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2566,Data Analyst,<80000,data_analyst,"['Analysis Skills', 'Microsoft Powerpoint', 'Excel', 'SQL', 'Microsoft Office', 'Microsoft Access', 'Tableau']","Shoes For Crews, Inc.",,,30.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2567,Data Analyst,<80000,data_analyst,,AVID CENTER STAFF,,,7.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,DATA ANALYST,<80000,data_analyst,"['Microsoft Word', 'Time Management', 'Excel', 'Tableau']",Tampa Family Health Centers,43.0,2.9000000953674316,7.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2569,Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'Excel', 'Microsoft Office', 'Tableau']",NewYork-Presbyterian Hospital,1275.0,4.199999809265137,30.0,$1B to $5B (USD),10000+,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2570,Data Analyst,<80000,data_analyst,"['Power BI', 'Excel', 'SQL', 'Tableau']",FIS,1446.0,3.5,19.0,$5B to $10B (USD),10000+,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2571,Data Analyst,<80000,data_analyst,"['Google Analytics', 'SQL', 'Tableau']",ThirdLove,47.0,4.0,12.0,,Less than 10000,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2572,Healthcara Data Analyst,<80000,data_analyst,"['Data Mining', 'Time Management', 'SAS', 'Crystal Reports', 'SQL', 'Excel', 'Microsoft Access', 'SPSS']","Wellmore, Inc.",,,11.0,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2573,Data Analyst,<80000,data_analyst,,Ace Technologies,16.0,4.099999904632568,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2574,EBI Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'SAS', 'SQL', 'Microsoft Office']",Arkansas Blue Cross and Blue Shield,180.0,4.099999904632568,1.0,More than $10B (USD),Less than 10000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2575,Data Analyst,<80000,data_analyst,"['Salesforce CRM', 'R', 'Tableau']",Youth Policy Institute,108.0,4.0,4.0,Less than $1B (USD),Less than 10000,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2576,Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'Oracle', 'Microsoft Office', 'SQL', 'Tableau']",McGraw-Hill Education,237.0,3.9000000953674316,11.0,,Less than 10000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2577,Data Analyst,<80000,data_analyst,,XLA,15.0,3.0999999046325684,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2578,Data Analyst,<80000,data_analyst,"['R', 'Python']",GlassDoor,,,20.0,$5B to $10B (USD),10000+,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2579,Data Analyst,<80000,data_analyst,['Data Mining'],Lubbock Heart & Surgical Hospital,12.0,4.400000095367432,7.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2580,SCM Junior Data Analyst,<80000,data_analyst,"['Data Mining', 'Microsoft Powerpoint', 'Visio', 'Microsoft Office', 'Excel']",ZEISS Group,251.0,3.5999999046325684,12.0,Less than $1B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2581,SCM Junior Data Analyst,<80000,data_analyst,"['Data Mining', 'Microsoft Powerpoint', 'Visio', 'Microsoft Office', 'Excel']",Zeiss,251.0,3.5999999046325684,12.0,Less than $1B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2582,Pharmacy Data Analyst,<80000,data_analyst,"['Excel', 'SQL', 'Microsoft Access']","Lockton, Inc.",174.0,4.099999904632568,1.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2583,Data Analyst,<80000,data_analyst,['Microsoft Office'],Boyd Caton Group (bcg),,,16.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2584,Data Analyst I,<80000,data_analyst,"['Business Intelligence', 'Data Mining', 'Machine Learning', 'Power BI', 'R', 'Oracle', 'Tableau', 'Python']","XPO Logistics, Inc.",3484.0,3.299999952316284,15.0,$1B to $5B (USD),10000+,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2585,Data Analyst,<80000,data_analyst,"['Data Mining', 'Machine Learning']",GOCOOL,,,20.0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2586,"MVP, MAOP Data Analyst",<80000,data_analyst,"['Microsoft Word', 'Microsoft Powerpoint', 'Microsoft Office']",BHP Engineering & Construction,,,20.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,Data Analyst,<80000,data_analyst,,Internet Brands,,,30.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,Business Data Analyst - Dodger Stadium,<80000,data_analyst,"['Microsoft Powerpoint', 'R', 'SQL', 'Tableau']",Levy,1511.0,3.9000000953674316,30.0,,,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2589,Data Analyst,<80000,data_analyst,"['Quantitative Analysis', 'Data Mining', 'Machine Learning', 'R', 'SQL', 'Tableau', 'Java', 'Leadership Experience', 'Python']",Predictive Science,,,30.0,,,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2590,Geo Data Analyst,<80000,data_analyst,['Microsoft Office'],Cubic Corporation,379.0,3.799999952316284,5.0,$1B to $5B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2591,Data Analyst,<80000,data_analyst,"['JavaScript', 'R', 'Excel', 'SQL', 'Tableau']",New Visions Central Office,,,19.0,,,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,Systems & Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'Microsoft Office', 'Tableau', 'SharePoint', 'Visio']",City of Minneapolis,54.0,3.9000000953674316,1.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2593,Marketing Sr. Data Analyst,<80000,data_analyst,,Kaiser Permanente,8164.0,4.199999809265137,14.0,,10000+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2594,Data Analyst,<80000,data_analyst,"['Time Management', 'Microsoft Powerpoint', 'Marketing', 'SAS', 'Tableau']",Pearson,1730.0,3.799999952316284,7.0,,10000+,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2595,Data Analyst - 1st Shift,<80000,data_analyst,"['Business Intelligence', 'Data Mining', 'Machine Learning', 'Power BI', 'R', 'Oracle', 'Tableau', 'Python']","XPO Logistics, Inc.",3484.0,3.299999952316284,14.0,$1B to $5B (USD),10000+,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2596,Campus Recruiting 2019 - Data Analyst,<80000,data_analyst,"['Data Mining', 'Business Analysis']",Capgemini,6072.0,3.799999952316284,4.0,,10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2597,Research Data Analyst,<80000,data_analyst,,University of California San Francisco,282.0,4.199999809265137,11.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2598,Data Analyst,<80000,data_analyst,,Blade,20.0,5.0,12.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,SQL Programmer / Data Analyst,<80000,data_analyst,"['Microsoft Word', 'Microsoft Powerpoint', 'PostgreSQL', 'Oracle', 'SQL', 'Tableau']",Avkare Inc,,,22.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2600,Data Analyst,<80000,data_analyst,['Perl'],Ace Technologies,16.0,4.099999904632568,5.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2601,HAIMA - HC Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'QlikView', 'Visio', 'SAS', 'SQL', 'Tableau']",The Carle Foundation,139.0,4.099999904632568,8.0,,,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2602,Data Analyst,<80000,data_analyst,"['Data Mining', 'R', 'SAS', 'SQL', 'Tableau', 'Alteryx', 'Data Warehouse', 'Python']",Arkatechture,,,19.0,,,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2603,"Data Analyst, Technology",<80000,data_analyst,"['T-SQL', 'PL/SQL', 'Data Mining', 'Microsoft Powerpoint', 'SPSS', 'R', 'SAS', 'Python', 'Microsoft Office']",Raymond James,480.0,3.9000000953674316,1.0,,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2604,Data Analyst,<80000,data_analyst,"['Quantitative Analysis', 'Microsoft Powerpoint', 'SAS', 'SQL']",BBYO -,,,15.0,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2605,Research Data Analyst,<80000,data_analyst,['Microsoft Office'],Stanford University,530.0,4.300000190734863,6.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2606,Data Analyst,<80000,data_analyst,"['R', 'Python', 'SQL']",Cota,66.0,3.9000000953674316,21.0,,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,Health Data Analyst,<80000,data_analyst,"['Quantitative Analysis', 'Data Mining', 'Microsoft Powerpoint', 'Microsoft Office']",Booz Allen Hamilton,1733.0,3.9000000953674316,1.0,$5B to $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2608,Data Analyst,<80000,data_analyst,,Ace Technologies,16.0,4.099999904632568,6.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2609,Data Analyst,<80000,data_analyst,"['JavaScript', 'R', 'Excel', 'SQL', 'Tableau']",New Visions for Public Schools,9.0,4.099999904632568,18.0,,,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2610,Systems/Data Analyst I,<80000,data_analyst,['SQL'],Canton-Potsdam Hospital,23.0,2.9000000953674316,7.0,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2611,Data Analyst (JetBlue Travel Products),<80000,data_analyst,"['JavaScript', 'Go', 'Azure', 'Google Cloud Platform', 'SQL', 'Tableau', 'Java', 'IaaS', 'Python', 'AWS']",JetBlue Airways Corporation,732.0,4.199999809265137,29.0,$5B to $10B (USD),10000+,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2612,Data Analyst - MSI,<80000,data_analyst,"['SQL', 'Tableau']",NYSTEC,4.0,4.300000190734863,7.0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,Associate Data Analyst,<80000,data_analyst,,National Grid,575.0,3.9000000953674316,26.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,Item Data Analyst,<80000,data_analyst,"['Time Management', 'Data Analysis', 'Excel', 'SQL', 'Microsoft Access']",The Home Depot,41290.0,3.799999952316284,3.0,More than $10B (USD),10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2615,Data Analyst,<80000,data_analyst,,"Resolvit, LLC",29.0,3.5999999046325684,9.0,Less than $1B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2616,Data Analyst,<80000,data_analyst,"['SharePoint', 'Time Management', 'Microsoft Powerpoint', 'Microsoft Office', 'Tableau']","Goodwill Industries International, Inc. (GII)",14245.0,3.5999999046325684,14.0,,Less than 10000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2617,Data Analyst,<80000,data_analyst,,Ace Technologies,16.0,4.099999904632568,7.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2618,Associate Data Analyst,<80000,data_analyst,,The Hanover Insurance Group,255.0,3.799999952316284,30.0,$5B to $10B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2619,Data Analyst,<80000,data_analyst,['Microsoft Powerpoint'],Glassview Media,,,30.0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,Data Analyst,<80000,data_analyst,"['Hive', 'Ruby', 'Data Mining', 'ERP Systems', 'XML', 'SAP', 'R', 'SAS', 'C/C++', 'Minitab', 'SQL', 'JSON', 'Excel', 'Microsoft Office', 'SPSS', 'QlikView', 'NoSQL', 'MATLAB', 'Python']","STOBER Drives, Inc.",,,16.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2621,Data Analyst,<80000,data_analyst,"['Database Administration', 'R', 'SQL', 'Excel', 'Microsoft Office', 'Microsoft Access']",General Dynamics Information Technology,4573.0,3.799999952316284,18.0,More than $10B (USD),10000+,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2622,Data Analyst,<80000,data_analyst,['Data Mining'],Ace Technologies,16.0,4.099999904632568,11.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2623,Data Analyst,<80000,data_analyst,,Advance Auto Parts,5042.0,3.5,16.0,$5B to $10B (USD),10000+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2624,Data Analyst,<80000,data_analyst,"['Google Analytics', 'Data Analysis', 'R', 'Python', 'SQL', 'AWS']",23andMe,4.0,4.0,22.0,,Less than 10000,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2625,Data Analyst,<80000,data_analyst,"['Microsoft SQL Server', 'SQL', 'Tableau']",Healthtronics,33.0,3.700000047683716,30.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,Business Data Analyst,<80000,data_analyst,"['Oracle', 'Crystal Reports', 'Excel']",DHL,323.0,3.9000000953674316,6.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2627,Sr. Data Analyst,<80000,data_analyst,"['Microsoft SQL Server', 'SQL', 'Tableau']",Progrexion Holdings Inc,243.0,3.5,2.0,,Less than 10000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2628,"Data Analyst, Client Intelligence",<80000,data_analyst,"['SQL', 'Tableau']",Lytx,9.0,3.799999952316284,7.0,Less than $1B (USD),Less than 10000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2629,Training Data Analyst,<80000,data_analyst,"['SharePoint', 'LMS', 'Excel']",Southern California Edison,706.0,4.0,4.0,,10000+,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2630,Data Analyst,<80000,data_analyst,"['SQL', 'Tableau']",Fortive,,,19.0,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2631,Commission Data Analyst II,<80000,data_analyst,"['Project Management', 'Marketing', 'SQL', 'Excel', 'Microsoft Office', 'Microsoft Access']",doTERRA International,149.0,4.400000095367432,1.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2632,Market Data Analyst,<80000,data_analyst,['Analysis Skills'],Intercontinental Exchange,81.0,3.5,26.0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2633,Associate Data Analyst,<80000,data_analyst,,The Hanover Insurance Group,255.0,3.799999952316284,30.0,$5B to $10B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2634,Data Analyst,<80000,data_analyst,"['OBIEE', 'Power BI', 'Hadoop', 'R', 'Oracle', 'SQL', 'Tableau', 'Java', 'Data Warehouse', 'QlikView', 'Python']",Abilene Christian University,55.0,4.300000190734863,2.0,,,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2635,Data Analyst,<80000,data_analyst,,London Stock Exchange Group,14.0,4.099999904632568,30.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2636,Data Analyst,<80000,data_analyst,"['Salesforce CRM', 'Data Analysis']",Goby,,,19.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2637,"Data Analyst, Entry Level (Graduate Degree)",<80000,data_analyst,"['Java', 'Data Mining', 'Machine Learning', 'OOP', 'UI']",Paypal,988.0,3.9000000953674316,30.0,$5B to $10B (USD),10000+,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2638,Academic Affairs Data Analyst,<80000,data_analyst,"['Qualtrics', 'Microsoft Office', 'SQL', 'HTML5', 'SPSS', 'Data Analysis']",Georgia Military College,89.0,4.099999904632568,20.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2639,Data Analyst,<80000,data_analyst,,CDW,,,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2640,Social Data Analyst,<80000,data_analyst,"['Power BI', 'SQL']",Rational Consulting,,,26.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2641,Materials Mgmt Data Analyst,<80000,data_analyst,['ERP Systems'],Honeywell,6497.0,3.799999952316284,15.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2642,Bike Share Data Analyst,<80000,data_analyst,"['Analysis Skills', 'Python']",NYC Careers,86.0,4.099999904632568,30.0,,,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2643,Data Analyst - Allen,<80000,data_analyst,"['Data Mining', 'SQL']",Boss Fight Entertainment,,,30.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,MES Data Analyst,<80000,data_analyst,"['Time Management', 'Microsoft Office']","Butterball, LLC",509.0,3.700000047683716,8.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2645,Data Analyst Intern,<80000,data_analyst,"['Data Mining', 'Technical Writing', 'R', 'SQL', 'Excel', 'Tableau', 'Confluence', 'MySQL', 'Python', 'Jira']",Sony Interactive Entertainment PlayStation,34.0,3.5999999046325684,4.0,,,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2646,Data Analyst,<80000,data_analyst,"['Microsoft SQL Server', 'Analysis Skills', 'XML', 'Crystal Reports', 'SQL']",Clarity USA,,,15.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2647,Master Data Analyst,<80000,data_analyst,"['ERP Systems', 'Microsoft Office']",Tesla,1445.0,3.5999999046325684,14.0,,10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2648,Data Analyst,<80000,data_analyst,"['SQL', 'Excel', 'Tableau']",Mixbook,3.0,4.300000190734863,3.0,,,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,Data Analyst,<80000,data_analyst,['Data Analysis'],Memorial Sloan Kettering,753.0,4.199999809265137,11.0,,10000+,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
