Index,Job_Title,Queried_Salary,Job_Type,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Company_Revenue,Company_Employees,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
1235,Data Scientist II,120000-139999,data_scientist,Jewelers Mutual Insurance Company,16.0,3.5999999046325684,30.0,,Less than 10000,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1236,Data Scientist Intern,120000-139999,data_scientist,IBM,23472.0,3.9000000953674316,30.0,,10000+,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1237,Data Scientist,120000-139999,data_scientist,Esurance,301.0,3.5,29.0,$1B to $5B (USD),Less than 10000,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1238,Data Scientist,120000-139999,data_scientist,SAS Institute,134.0,4.0,22.0,$1B to $5B (USD),10000+,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1239,"Data Scientist, Analytics",120000-139999,data_scientist,Facebook,387.0,4.199999809265137,18.0,,10000+,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1240,Data Scientist,120000-139999,data_scientist,Harley-Davidson,1169.0,3.799999952316284,12.0,Less than $1B (USD),Less than 10000,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1241,Data Scientist,120000-139999,data_scientist,Aera Technology,,,26.0,,,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,Data Scientist,120000-139999,data_scientist,BlackLine,7.0,3.9000000953674316,30.0,,,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,Data Scientist,120000-139999,data_scientist,BlackLine,7.0,3.9000000953674316,30.0,,,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,Data Scientist – Senior Associate,120000-139999,data_scientist,Guidehouse,,,4.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1245,Data Scientist,120000-139999,data_scientist,Slalom Consulting,52.0,3.700000047683716,3.0,,,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1246,Data Scientist,120000-139999,data_scientist,Chatmeter,3.0,3.700000047683716,13.0,,,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,Data Scientist - Risk,120000-139999,data_scientist,Eventbrite,5.0,3.799999952316284,28.0,,Less than 10000,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1248,Data Scientist - Graph,120000-139999,data_scientist,Aera Technology,,,30.0,,,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,Data Scientist - Strategic Analytics,120000-139999,data_scientist,Intercontinental Exchange,81.0,3.5,25.0,,,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1250,Data Scientist,120000-139999,data_scientist,Roche,1661.0,4.199999809265137,30.0,,10000+,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1251,Risk Data Scientist,120000-139999,data_scientist,Wish,17.0,4.0,19.0,,Less than 10000,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1252,Data Scientist - SFD,120000-139999,data_scientist,Par Government Systems Corporation,3.0,3.299999952316284,4.0,,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,Senior Data Scientist,120000-139999,data_scientist,OpenTable,35.0,4.199999809265137,4.0,,Less than 10000,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1254,Data Scientist,120000-139999,data_scientist,Stanley Black & Decker,1167.0,3.700000047683716,30.0,$5B to $10B (USD),10000+,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1255,Data Scientist 2,120000-139999,data_scientist,Microsoft,5178.0,4.199999809265137,25.0,More than $10B (USD),10000+,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1256,Data Scientist (Product),120000-139999,data_scientist,Spotify,35.0,4.300000190734863,30.0,,Less than 10000,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1257,Research Data Scientist,120000-139999,data_scientist,Booz Allen Hamilton,1733.0,3.9000000953674316,30.0,$5B to $10B (USD),10000+,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1258,Lead Data Scientist,120000-139999,data_scientist,Honeywell,6497.0,3.799999952316284,1.0,More than $10B (USD),10000+,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1259,Cyber Data Scientist,120000-139999,data_scientist,Experian,330.0,4.300000190734863,30.0,,,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1260,Data Scientist - Junior,120000-139999,data_scientist,Atos,1869.0,3.5999999046325684,30.0,,,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1261,Biomedical Informatics & Data Scientist,120000-139999,data_scientist,Flagship Pioneering,,,6.0,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1262,Data Scientist - Oil and Gas,120000-139999,data_scientist,Beyond Limits,6.0,4.0,30.0,,,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,Data Scientist,120000-139999,data_scientist,Precision Health AI,,,30.0,,,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1264,Data Scientist 2,120000-139999,data_scientist,Microsoft,5178.0,4.199999809265137,30.0,More than $10B (USD),10000+,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1265,Data Scientist,120000-139999,data_scientist,Hallmark,3006.0,3.9000000953674316,26.0,$1B to $5B (USD),Less than 10000,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1266,Sr Data Scientist I,120000-139999,data_scientist,AbbVie,649.0,4.0,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1267,Data Scientist,120000-139999,data_scientist,"Domo, Inc.",32.0,4.0,5.0,,,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1268,Data Scientist Computer Vision / Image Processing,120000-139999,data_scientist,IBM,23472.0,3.9000000953674316,12.0,,10000+,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1269,Data Scientist,120000-139999,data_scientist,Coso IT,,,6.0,,,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1270,AML/KYC Data Scientist,120000-139999,data_scientist,IBM,23472.0,3.9000000953674316,30.0,,10000+,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1271,Data Scientist,120000-139999,data_scientist,Booz Allen Hamilton,1733.0,3.9000000953674316,26.0,$5B to $10B (USD),10000+,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1272,"Data Scientist - Conshohocken, PA",120000-139999,data_scientist,RS Energy Group,,,30.0,,,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1273,Principal Data Scientist,120000-139999,data_scientist,ZF,1166.0,3.9000000953674316,30.0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1274,DATA SCIENTIST PRICING,120000-139999,data_scientist,The Home Depot,41290.0,3.799999952316284,30.0,More than $10B (USD),10000+,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1275,Sr. Data Scientist,120000-139999,data_scientist,FedEx,18164.0,3.9000000953674316,5.0,More than $10B (USD),10000+,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1276,Data Scientist - Machine Learning / Deep Learning Specialist,120000-139999,data_scientist,Upstart,6.0,3.700000047683716,30.0,,,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1277,"Data Scientist, AR/VR Camera",120000-139999,data_scientist,Facebook,387.0,4.199999809265137,19.0,,10000+,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1278,Data Scientist,120000-139999,data_scientist,Booz Allen Hamilton,1733.0,3.9000000953674316,30.0,$5B to $10B (USD),10000+,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1279,Data Scientist,120000-139999,data_scientist,Realogy,,,30.0,,,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,"Security Data Scientist ∞ (Maplewood, MN)",120000-139999,data_scientist,3M,2836.0,4.099999904632568,7.0,More than $10B (USD),10000+,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1281,Senior Image Data Scientist,120000-139999,data_scientist,St. Jude Childrens Research Hospital,265.0,4.5,5.0,,Less than 10000,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1282,Staff Data Scientist,120000-139999,data_scientist,Philips,2880.0,4.0,11.0,$5B to $10B (USD),10000+,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1283,Data Scientist,120000-139999,data_scientist,EPAM Systems,135.0,3.9000000953674316,24.0,,,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,Data Scientist,120000-139999,data_scientist,S&P Global,700.0,4.0,30.0,,,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1285,Data Scientist,120000-139999,data_scientist,Rover,435.0,4.400000095367432,30.0,,Less than 10000,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1286,Data Scientist,120000-139999,data_scientist,Diverse Lynx,82.0,4.800000190734863,1.0,,,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1287,Data Scientist,120000-139999,data_scientist,Booz Allen Hamilton,1733.0,3.9000000953674316,30.0,$5B to $10B (USD),10000+,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1288,Junior Data Scientist,120000-139999,data_scientist,Radiant Solutions,24.0,4.300000190734863,6.0,,Less than 10000,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1289,"Senior Data Scientist - Round Rock, TX",120000-139999,data_scientist,Dell,8696.0,4.0,1.0,More than $10B (USD),10000+,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1290,"Principal Data Scientist, ECommerce Transportation",120000-139999,data_scientist,Jet.com,183.0,3.5,1.0,,Less than 10000,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1291,Data Scientist,120000-139999,data_scientist,"Syntelli Solutions, Inc",,,30.0,,,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1292,Enterprise Analytics - Data Scientist,120000-139999,data_scientist,Ford Motor Company,4811.0,4.199999809265137,30.0,More than $10B (USD),10000+,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1293,Data Scientist,120000-139999,data_scientist,Nielsen,2066.0,3.799999952316284,19.0,,10000+,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1294,Senior Data Scientist,120000-139999,data_scientist,Walmart,157456.0,3.5999999046325684,6.0,More than $10B (USD),10000+,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1295,"Applied Data Scientist, Enterprise",120000-139999,data_scientist,Improbable,,,30.0,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1296,Data Scientist,120000-139999,data_scientist,Clarabridge,10.0,4.0,30.0,,,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,Data Scientist,120000-139999,data_scientist,IBM,23472.0,3.9000000953674316,30.0,,10000+,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1298,Scientist: Machine Learning for Multimodal Time Series Data,120000-139999,data_scientist,Honda Research Institute USA,,,30.0,,,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,Data Scientist,120000-139999,data_scientist,Booz Allen Hamilton,1733.0,3.9000000953674316,30.0,$5B to $10B (USD),10000+,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1300,Data Scientist-R&D,120000-139999,data_scientist,Procter & Gamble,4808.0,4.199999809265137,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1301,Data Scientist,120000-139999,data_scientist,The Aerospace Corporation,91.0,4.0,16.0,,,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1302,Data Scientist,120000-139999,data_scientist,Booz Allen Hamilton,1733.0,3.9000000953674316,30.0,$5B to $10B (USD),10000+,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1303,Corporate Data Scientist Program Assessor,120000-139999,data_scientist,Booz Allen Hamilton,1733.0,3.9000000953674316,26.0,$5B to $10B (USD),10000+,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1304,Data Scientist III - (B3),120000-139999,data_scientist,Applied Materials Inc.,679.0,4.0,30.0,$5B to $10B (USD),10000+,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1305,Sr. Data Scientist,120000-139999,data_scientist,Manulife,190.0,4.0,1.0,,,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1306,Data Scientist Specialist,120000-139999,data_scientist,Public Company Accounting Oversight Board,16.0,3.799999952316284,30.0,,,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1307,"Data Scientist, Personalization",120000-139999,data_scientist,Nielsen,2066.0,3.799999952316284,12.0,,10000+,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1308,Watson Health Imaging – Data Scientist,120000-139999,data_scientist,IBM,23472.0,3.9000000953674316,30.0,,10000+,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1309,Data Scientist,120000-139999,data_scientist,McGraw Hill Financial,32.0,3.5999999046325684,30.0,,,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1310,Data Scientist,120000-139999,data_scientist,NetApp,615.0,4.099999904632568,30.0,$1B to $5B (USD),10000+,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1311,Data Scientist,120000-139999,data_scientist,Mitre Corporation,200.0,4.099999904632568,30.0,$1B to $5B (USD),Less than 10000,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1312,Data Scientist - Deep Learning,120000-139999,data_scientist,Aera Technology,,,30.0,,,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,Data Scientist,120000-139999,data_scientist,Sage Intacct,18.0,5.0,30.0,,Less than 10000,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1314,Sr. Data Scientist,120000-139999,data_scientist,Hewlett Packard Enterprise,3649.0,3.700000047683716,2.0,,10000+,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1315,"Data Scientist, Marketing Science R&D",120000-139999,data_scientist,Facebook,,,19.0,,10000+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1316,Data Scientist Senior,120000-139999,data_scientist,USAA,2174.0,4.0,25.0,More than $10B (USD),10000+,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1317,Data Scientist,120000-139999,data_scientist,Nielsen,2066.0,3.799999952316284,15.0,,10000+,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1318,Data Scientist for Digital Lab,120000-139999,data_scientist,Siemens,6479.0,4.099999904632568,7.0,,10000+,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1319,DIA Collection Data Scientist,120000-139999,data_scientist,Cyberspace Solutions,25.0,3.5,30.0,,,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1320,Sr. Data Scientist,120000-139999,data_scientist,Blue Nile,31.0,3.0,18.0,,,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1321,SR Data Scientist,120000-139999,data_scientist,Aspen Technology,41.0,3.0,3.0,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1322,Sr. Data Scientist,120000-139999,data_scientist,"Amches, Inc.",,,4.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1323,Data Scientist,120000-139999,data_scientist,S&P Global,700.0,4.0,30.0,,,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1324,Data Scientist,120000-139999,data_scientist,Booz Allen Hamilton,1733.0,3.9000000953674316,30.0,$5B to $10B (USD),10000+,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1325,AI Senior Data Scientist - PS12748,120000-139999,data_scientist,"Anthem, Inc.",3348.0,3.799999952316284,30.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1326,"Data Scientist, Ecommerce",120000-139999,data_scientist,BoxyCharm,6.0,2.799999952316284,30.0,,,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1327,Sr Data Scientist,120000-139999,data_scientist,Vantiv,183.0,3.4000000953674316,12.0,$1B to $5B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1328,Senior Data Scientist,120000-139999,data_scientist,Lowes,29206.0,3.700000047683716,30.0,More than $10B (USD),10000+,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1329,"Data Scientist, Digital Ag",120000-139999,data_scientist,DuPont,1063.0,4.0,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1330,Data Scientist,120000-139999,data_scientist,Invisibly,,,30.0,,,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,Data Scientist - Biostatistics,120000-139999,data_scientist,The Climate Corporation,11.0,4.199999809265137,30.0,,,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,Senior Data Scientist,120000-139999,data_scientist,Upwork,831.0,4.099999904632568,30.0,,Less than 10000,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1333,Sr. Data Scientist,120000-139999,data_scientist,Paypal,988.0,3.9000000953674316,1.0,$5B to $10B (USD),10000+,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1334,"Data Scientist, Machine Learning",120000-139999,data_scientist,Niantic Labs,,,30.0,,,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,"Data Scientist, Machine Learning",120000-139999,data_scientist,"Niantic, Inc.",,,30.0,,,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Sr. Data Scientist,120000-139999,data_scientist,Pros.,,,22.0,,,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,Data Scientist,120000-139999,data_scientist,Hackensack Meridian Health,,,10.0,,,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1338,Delivery Architect - Applied Data Scientist,120000-139999,data_scientist,Capgemini,6072.0,3.799999952316284,5.0,,10000+,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1339,Data Scientist I/II,120000-139999,data_scientist,United States Steel,958.0,3.5,5.0,More than $10B (USD),10000+,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1340,Data Scientist - Computer Vision,120000-139999,data_scientist,Verb Surgical,,,11.0,,,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,Data Scientist,120000-139999,data_scientist,Diverse Lynx,82.0,4.800000190734863,1.0,,,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1342,Data Scientist/SAS Developer,120000-139999,data_scientist,"Onyx Government Services, LLC",4.0,4.5,30.0,,,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1343,CCS Data Scientist,120000-139999,data_scientist,GE Careers,4683.0,4.0,29.0,More than $10B (USD),10000+,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1344,Data Scientist,120000-139999,data_scientist,Change Healthcare,448.0,3.2000000476837163,30.0,$1B to $5B (USD),10000+,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1345,Senior Data Scientist,120000-139999,data_scientist,Palo Alto Networks,56.0,4.099999904632568,19.0,,Less than 10000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1346,Data Scientist,120000-139999,data_scientist,Lockheed Martin Corporation,6415.0,4.099999904632568,30.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1347,Sr Data Scientist - Deep Learning,120000-139999,data_scientist,GE Careers,4683.0,4.0,7.0,More than $10B (USD),10000+,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1348,Data Scientist - AI and ML,120000-139999,data_scientist,Pivotal Commware,,,13.0,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1349,Sr Data Scientist,120000-139999,data_scientist,"CallMiner, Inc",,,30.0,,,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1350,"Data Scientist, Infrastructure",120000-139999,data_scientist,Facebook,387.0,4.199999809265137,19.0,,10000+,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1351,Senior Data Scientist,120000-139999,data_scientist,Walmart eCommerce,252.0,3.700000047683716,30.0,,Less than 10000,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1352,"SaaS Marketing Manager, Data Scientist",120000-139999,data_scientist,MSA Safety,6.0,2.299999952316284,9.0,,Less than 10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1353,Data Scientist,120000-139999,data_scientist,Proofpoint,29.0,4.099999904632568,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1354,TITLE DATA SCIENTIST,120000-139999,data_scientist,OneKreate,14.0,2.5999999046325684,30.0,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,Genomics Data Scientist,120000-139999,data_scientist,Monsanto,1601.0,4.199999809265137,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1356,Sr. Data Scientist,120000-139999,data_scientist,"Williams-Sonoma, Inc.",1689.0,3.700000047683716,30.0,,,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,Data Scientist,120000-139999,data_scientist,Vituity,13.0,3.5,30.0,,,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1358,"Manager, Data Scientist, Personalization",120000-139999,data_scientist,Hilton,10077.0,4.0,29.0,$5B to $10B (USD),10000+,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1359,Senior Data Scientist,120000-139999,data_scientist,Walmart eCommerce,252.0,3.700000047683716,30.0,,Less than 10000,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1360,Data Scientist - Machine Learning,120000-139999,data_scientist,SAP,1791.0,4.300000190734863,20.0,More than $10B (USD),10000+,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
